Nome,Pasta,Description,Assignee,Start Date,Due Date,Priority,Status,SKU,Bid,Scope,Type,Height,Width,Depth,Incoming,Outcoming
sh10953,rs1328,Satin Brass,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7091
sh10955,rs1328,Satin Brass,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7096
sh10958,rs1328,Satin Brass,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7096
sh10959,rs1328,Satin Brass,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7097
sh11050,rs1328,Matte Black,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7097
sh11075,rs1328,Matte Black,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7108
sh11092,rs1328,Matte Black,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7108
sh11110,rs1328,Matte Black,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7109
sh11140,rs1328,Brushed Nickel,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7109
sh11145,rs1328,Brushed Nickel,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7180
sh11146,rs1328,Brushed Bronze,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7180
sh11157,rs1328,Brushed Bronze,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7182
sh11158,rs1328,Matte Black,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7182
sh11229,rs1328,Matte Black,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7185
sh11231,rs1328,Brushed Nickel,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7185
sh11234,rs1328,Brushed Bronze,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7186
sh11235,rs1328,Matte Black,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7186
rs1329,rs1329,Satin White,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,LTR,,,,,
sh10771,rs1329,Burnished Nickel,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md6998
sh10777,rs1329,Matte Black,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md6998
sh10785,rs1329,Brushed Nickel,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7004
sh10787,rs1329,Matte Black,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7004
sh10839,rs1329,Brushed Nickel,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7012
sh10845,rs1329,Matte Black,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7012
sh10877,rs1329,Brushed Nickel,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7014
sh10897,rs1329,Matte Black,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7014
sh11047,rs1329,Brushed Nickel,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7066
sh11053,rs1329,Matte Black,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7066
sh11061,rs1329,Brushed Nickel,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7072
sh11063,rs1329,Matte Black,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7072
sh11115,rs1329,Brushed Nickel,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7104
sh11121,rs1329,Matte Black,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7104
sh11153,rs1329,Brushed Nickel,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7124
sh11173,rs1329,Matte Black,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7124
rs1330,rs1330,Brushed Nickel,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,LTR,,,,,
sh10769,rs1330,Matte Black,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md6996
sh10794,rs1330,Brushed Nickel,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md6996
sh10795,rs1330,Matte Black,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7021
sh10814,rs1330,Brushed Nickel,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7021
sh10818,rs1330,Vintage Brass,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7022
sh10824,rs1330,Matte Black,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7022
sh10835,rs1330,Brushed Nickel,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7041
sh10851,rs1330,Vintage Brass,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7041
sh10853,rs1330,Matte Black,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7045
sh10867,rs1330,Brushed Nickel,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7045
sh10871,rs1330,Vintage Brass,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7051
sh10918,rs1330,Matte Black,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7051
sh10925,rs1330,Brushed Nickel,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7062
sh10926,rs1330,Vintage Brass,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7062
sh10927,rs1330,Matte Black,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7078
sh10928,rs1330,Antique Bronze,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7078
sh10940,rs1330,Silver Ridge,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7080
sh10942,rs1330,Antique Bronze,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7080
sh10943,rs1330,Silver Ridge,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7094
sh11012,rs1330,Antique Bronze,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7094
sh11013,rs1330,Silver Ridge,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7098
sh11014,rs1330,Antique Bronze,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7098
sh11015,rs1330,Graphite,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7145
sh11037,rs1330,Galvanized Finish,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7145
sh11038,rs1330,Matte Black,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7152
sh11045,rs1330,Oil Rubbed Bronze,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7152
sh11070,rs1330,Graphite,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7153
sh11071,rs1330,Painted Nickel,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7153
sh11090,rs1330,Antique Bronze,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7154
sh11094,rs1330,Antique Nickel,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7154
sh11100,rs1330,Flat Black,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7155
sh11111,rs1330,Brushed Nickel,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7155
sh11127,rs1330,Antique Bronze,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7167
sh11129,rs1330,Matte Black,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7167
sh11143,rs1330,Antique Bronze,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7169
sh11147,rs1330,Antique Nickel,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7169
sh11194,rs1330,Matte Black,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7170
sh11201,rs1330,Brushed Nickel,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7170
sh11202,rs1330,Satin White,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7239
sh11203,rs1330,Black,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7239
sh11204,rs1330,Satin White,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7240
sh11216,rs1330,Galvanized Finish,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7240
sh11218,rs1330,Blistered Iron,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7241
sh11219,rs1330,Brushed Nickel,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7241
sh11288,rs1330,Black,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7242
sh11289,rs1330,Oil Rubbed Bronze,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7242
sh11290,rs1330,Brushed Nickel,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7264
sh11291,rs1330,Satin White,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7264
sh11313,rs1330,Black,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7265
sh11314,rs1330,Antique Nickel,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7265
rs1331,rs1331,Flat Black,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,LTR,,,,,
sh10765,rs1331,Antique Nickel,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md6992
sh10768,rs1331,Graphite,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md6992
sh10797,rs1331,Black,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md6995
sh10800,rs1331,Painted Nickel,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md6995
sh10801,rs1331,Satin White,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7024
sh10805,rs1331,Black,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7024
sh10827,rs1331,Painted Nickel,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7027
sh10872,rs1331,Satin White,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7027
sh10891,rs1331,Black,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7028
sh10893,rs1331,Koa Woodgrain,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7028
sh10920,rs1331,Black,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7032
sh11020,rs1331,Painted Nickel,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7032
sh11022,rs1331,Koa Woodgrain,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7054
sh11026,rs1331,Cottage White,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7054
sh11030,rs1331,Matte Black,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7099
sh11041,rs1331,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7099
sh11044,rs1331,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7118
sh11073,rs1331,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7118
sh11076,rs1331,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7120
sh11077,rs1331,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7120
sh11081,rs1331,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7147
sh11103,rs1331,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7147
sh11148,rs1331,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7247
sh11167,rs1331,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7247
sh11169,rs1331,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7249
sh11196,rs1331,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7249
sh11296,rs1331,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7253
sh11298,rs1331,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7253
sh11302,rs1331,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7257
sh11306,rs1331,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7257
rs1332,rs1332,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,LTR,,,,,
sh10766,rs1332,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md6993
sh10767,rs1332,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md6993
sh10770,rs1332,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md6994
sh10776,rs1332,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md6994
sh10830,rs1332,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md6997
sh10843,rs1332,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md6997
sh10941,rs1332,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7003
sh11007,rs1332,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7003
sh11042,rs1332,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7057
sh11043,rs1332,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7057
sh11046,rs1332,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7070
sh11052,rs1332,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7070
sh11106,rs1332,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7168
sh11119,rs1332,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7168
sh11217,rs1332,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7234
sh11283,rs1332,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7234
rs1333,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,LTR,,,,,
sh10764,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md6991
sh10772,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md6991
sh10778,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md6999
sh10779,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md6999
sh10782,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7005
sh10789,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7005
sh10841,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7006
sh10874,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7006
sh10878,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7009
sh10879,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7009
sh10883,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7016
sh10884,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7016
sh10898,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7068
sh10901,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7068
sh10903,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7101
sh10907,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7101
sh10913,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7105
sh10966,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7105
sh10967,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7106
sh10971,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7106
sh10974,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7110
sh10975,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7110
sh10979,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7111
sh10983,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7111
sh10992,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7125
sh10993,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7125
sh10999,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7128
sh11003,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7128
sh11010,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7130
sh11017,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7130
sh11019,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7134
sh11021,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7134
sh11023,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7140
sh11025,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7140
sh11027,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7193
sh11040,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7193
sh11048,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7194
sh11054,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7194
sh11055,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7198
sh11058,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7198
sh11065,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7201
sh11117,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7201
sh11150,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7202
sh11154,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7202
sh11155,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7206
sh11159,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7206
sh11160,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7210
sh11174,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7210
sh11177,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7219
sh11179,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7219
sh11183,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7220
sh11189,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7220
sh11242,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7226
sh11243,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7226
sh11247,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7230
sh11250,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7230
sh11251,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7237
sh11255,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7237
sh11259,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7244
sh11268,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7244
sh11269,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7246
sh11275,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7246
sh11279,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7248
sh11286,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7248
sh11293,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7250
sh11295,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7250
sh11297,rs1333,,jonathan@ilustraviz.com,5/8/2022,10/8/2022,P2,not started,,,Quoizel,Cycling,,,,,md7252
